game_started,game_count,games,minutes,gk_saves,clearances,tackles,assisted_shots,fouled,shots,crosses,shots_on_target,passes,interceptions,fouls,goals,assists,cards_yellow,dayofweek,comp,round,venue,result,team,opponent,position,pens_made,pens_att,cards_red,touches,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report,games_szn,minutes_szn,gk_saves_szn,clearances_szn,tackles_szn,assisted_shots_szn,fouled_szn,shots_szn,crosses_szn,shots_on_target_szn,passes_szn,interceptions_szn,fouls_szn,goals_szn,assists_szn,cards_yellow_szn,game_count_szn,games_l5,minutes_l5,gk_saves_l5,clearances_l5,tackles_l5,assisted_shots_l5,fouled_l5,shots_l5,crosses_l5,shots_on_target_l5,passes_l5,interceptions_l5,fouls_l5,goals_l5,assists_l5,cards_yellow_l5,game_count_l5
Y,12,0,90,0,0,1,0,0,2,0,0,61,0,0,0,0,0,Sat,Premier League,Matchweek 14,Home,W 2-1,Arsenal,Wolves,CB,0.0,0.0,0.0,70.0,1.0,0.4,0.4,0.4,1.0,0.0,52.0,85.2,2.0,40.0,1.0,0.0,0.0,Match Report,0.0,76.0,0.0,0.0,1.0909090909090908,0.0,0.0,0.6363636363636364,0.0,0.0,51.90909090909091,1.0,0.0,0.0,0.0,0.09090909090909091,6.0,0.0,90.0,0.0,0.0,1.2,0.0,0.0,1.2,0.0,0.0,58.2,1.2,0.0,0.0,0.0,0.0,9.0
Y,13,0,90,0,0,1,0,0,0,0,0,68,1,0,0,0,0,Tue,Premier League,Matchweek 15,Away,W 4-3,Arsenal,Luton Town,CB,0.0,0.0,0.0,73.0,2.0,0.0,0.0,0.0,1.0,0.0,60.0,88.2,1.0,42.0,1.0,0.0,0.0,Match Report,0.0,77.16666666666667,0.0,0.0,1.0833333333333333,0.0,0.0,0.75,0.0,0.0,52.666666666666664,0.9166666666666666,0.0,0.0,0.0,0.08333333333333333,6.5,0.0,90.0,0.0,0.0,1.2,0.0,0.0,1.6,0.0,0.0,58.6,0.6,0.0,0.0,0.0,0.0,10.0
Y,14,0,90,0,0,2,0,0,0,0,0,56,0,0,0,0,0,Sat,Premier League,Matchweek 16,Away,L 0-1,Arsenal,Aston Villa,CB,0.0,0.0,0.0,66.0,2.0,0.0,0.0,0.2,2.0,0.0,46.0,82.1,6.0,34.0,1.0,0.0,0.0,Match Report,0.0,78.15384615384616,0.0,0.0,1.0769230769230769,0.0,0.0,0.6923076923076923,0.0,0.0,53.84615384615385,0.9230769230769231,0.0,0.0,0.0,0.07692307692307693,7.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0,0.0,56.6,0.4,0.0,0.0,0.0,0.0,11.0
Y,15,0,90,0,0,1,0,0,1,0,1,49,1,0,0,0,0,Sun,Premier League,Matchweek 17,Home,W 2-0,Arsenal,Brighton,CB,0.0,0.0,0.0,53.0,0.0,0.1,0.1,0.0,1.0,0.0,42.0,85.7,1.0,31.0,0.0,0.0,0.0,Match Report,0.0,79.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.6428571428571429,0.0,0.0,54.0,0.8571428571428571,0.0,0.0,0.0,0.07142857142857142,7.5,0.0,90.0,0.0,0.0,1.2,0.0,0.0,1.2,0.0,0.0,59.0,0.2,0.0,0.0,0.0,0.0,12.0
Y,16,0,90,0,0,1,0,0,1,0,1,32,0,0,1,0,0,Sat,Premier League,Matchweek 18,Away,D 1-1,Arsenal,Liverpool,CB,0.0,0.0,0.0,44.0,1.0,0.1,0.1,0.0,0.0,0.0,22.0,68.8,2.0,17.0,0.0,0.0,0.0,Match Report,0.0,79.73333333333333,0.0,0.0,1.1333333333333333,0.0,0.0,0.6666666666666666,0.0,0.06666666666666667,53.666666666666664,0.8666666666666667,0.0,0.0,0.0,0.06666666666666667,8.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.2,56.6,0.4,0.0,0.0,0.0,0.0,13.0
Y,17,0,90,0,0,1,0,0,1,0,0,95,2,0,0,0,0,Thu,Premier League,Matchweek 19,Home,L 0-2,Arsenal,West Ham,CB,0.0,0.0,0.0,105.0,1.0,0.2,0.2,0.0,1.0,0.0,84.0,88.4,12.0,66.0,1.0,0.0,0.0,Match Report,0.0,80.375,0.0,0.0,1.125,0.0,0.0,0.6875,0.0,0.125,52.3125,0.8125,0.0,0.0625,0.0,0.0625,8.5,0.0,90.0,0.0,0.0,1.2,0.0,0.0,0.8,0.0,0.4,53.2,0.4,0.0,0.2,0.0,0.0,14.0
Y,18,0,90,0,0,3,0,0,0,0,0,97,2,0,0,0,0,Sun,Premier League,Matchweek 20,Away,L 1-2,Arsenal,Fulham,CB,0.0,0.0,0.0,113.0,5.0,0.0,0.0,0.0,2.0,0.0,88.0,90.7,8.0,75.0,1.0,0.0,0.0,Match Report,0.0,80.94117647058823,0.0,0.0,1.1176470588235294,0.0,0.0,0.7058823529411765,0.0,0.11764705882352941,54.8235294117647,0.8823529411764706,0.0,0.058823529411764705,0.0,0.058823529411764705,9.0,0.0,90.0,0.0,0.0,1.2,0.0,0.0,0.6,0.0,0.4,60.0,0.8,0.0,0.2,0.0,0.0,15.0
Y,19,0,80,0,0,0,0,0,3,0,2,50,0,0,2,0,0,Sat,Premier League,Matchweek 21,Home,W 5-0,Arsenal,Crystal Palace,CB,0.0,0.0,0.0,65.0,3.0,1.0,1.0,0.0,0.0,0.0,44.0,88.0,3.0,42.0,0.0,0.0,0.0,Match Report,0.0,81.44444444444444,0.0,0.0,1.2222222222222223,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,57.166666666666664,0.9444444444444444,0.0,0.05555555555555555,0.0,0.05555555555555555,9.5,0.0,90.0,0.0,0.0,1.6,0.0,0.0,0.6,0.0,0.4,65.8,1.0,0.0,0.2,0.0,0.0,16.0
Y,20,0,90,0,0,0,0,0,0,0,0,101,0,0,0,0,0,Tue,Premier League,Matchweek 22,Away,W 2-1,Arsenal,Nott'ham Forest,CB,0.0,0.0,0.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,96.0,7.0,72.0,2.0,0.0,0.0,Match Report,0.0,81.36842105263158,0.0,0.0,1.1578947368421053,0.0,0.0,0.7894736842105263,0.0,0.21052631578947367,56.78947368421053,0.8947368421052632,0.0,0.15789473684210525,0.0,0.05263157894736842,10.0,0.0,88.0,0.0,0.0,1.2,0.0,0.0,1.2,0.0,0.8,64.6,1.0,0.0,0.6,0.0,0.0,17.0
Y,21,0,90,0,0,3,0,0,2,0,1,48,2,0,0,0,1,Sun,Premier League,Matchweek 23,Home,W 3-1,Arsenal,Liverpool,CB,0.0,0.0,0.0,61.0,0.0,0.1,0.1,0.0,0.0,0.0,43.0,89.6,5.0,27.0,0.0,0.0,0.0,Match Report,0.0,81.8,0.0,0.0,1.1,0.0,0.0,0.75,0.0,0.2,59.0,0.85,0.0,0.15,0.0,0.05,10.5,0.0,88.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6,75.0,0.8,0.0,0.6,0.0,0.0,18.0
Y,22,0,90,0,0,2,0,0,2,0,2,70,0,0,1,0,0,Sun,Premier League,Matchweek 24,Away,W 6-0,Arsenal,West Ham,CB,0.0,0.0,0.0,81.0,2.0,0.4,0.4,0.0,1.0,0.0,64.0,91.4,2.0,43.0,0.0,0.0,0.0,Match Report,0.0,82.19047619047619,0.0,0.0,1.1904761904761905,0.0,0.0,0.8095238095238095,0.0,0.23809523809523808,58.476190476190474,0.9047619047619048,0.0,0.14285714285714285,0.0,0.09523809523809523,11.0,0.0,88.0,0.0,0.0,1.4,0.0,0.0,1.2,0.0,0.6,78.2,1.2,0.0,0.4,0.0,0.2,19.0
Y,23,0,90,0,0,2,0,0,1,0,1,90,1,0,0,0,0,Sat,Premier League,Matchweek 25,Away,W 5-0,Arsenal,Burnley,CB,0.0,0.0,0.0,98.0,3.0,0.0,0.0,0.0,0.0,0.0,85.0,94.4,1.0,76.0,0.0,0.0,0.0,Match Report,0.0,82.54545454545455,0.0,0.0,1.2272727272727273,0.0,0.0,0.8636363636363636,0.0,0.3181818181818182,59.0,0.8636363636363636,0.0,0.18181818181818182,0.0,0.09090909090909091,11.5,0.0,88.0,0.0,0.0,1.6,0.0,0.0,1.4,0.0,1.0,73.2,0.8,0.0,0.6,0.0,0.2,20.0
Y,24,0,90,0,0,2,0,0,1,0,1,75,2,0,0,0,0,Sat,Premier League,Matchweek 26,Home,W 4-1,Arsenal,Newcastle Utd,CB,0.0,0.0,0.0,83.0,0.0,0.2,0.2,0.0,0.0,0.0,67.0,89.3,5.0,46.0,0.0,0.0,0.0,Match Report,0.0,82.8695652173913,0.0,0.0,1.2608695652173914,0.0,0.0,0.8695652173913043,0.0,0.34782608695652173,60.34782608695652,0.8695652173913043,0.0,0.17391304347826086,0.0,0.08695652173913043,12.0,0.0,88.0,0.0,0.0,1.4,0.0,0.0,1.6,0.0,1.2,71.8,0.6,0.0,0.6,0.0,0.2,21.0
Y,25,0,90,0,0,1,0,0,0,0,0,145,0,0,0,0,0,Mon,Premier League,Matchweek 27,Away,W 6-0,Arsenal,Sheffield Utd,CB,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,1.0,0.0,139.0,95.9,4.0,81.0,0.0,0.0,0.0,Match Report,0.0,83.16666666666666,0.0,0.0,1.2916666666666667,0.0,0.0,0.875,0.0,0.375,60.958333333333336,0.9166666666666666,0.0,0.16666666666666666,0.0,0.08333333333333333,12.5,0.0,90.0,0.0,0.0,1.8,0.0,0.0,1.2,0.0,1.0,76.8,1.0,0.0,0.2,0.0,0.2,22.0
Y,26,0,90,0,0,2,0,0,2,0,0,62,0,0,0,0,1,Sat,Premier League,Matchweek 28,Home,W 2-1,Arsenal,Brentford,CB,0.0,0.0,0.0,73.0,1.0,0.3,0.3,0.0,2.0,0.0,56.0,90.3,5.0,36.0,1.0,0.0,0.0,Match Report,0.0,83.44,0.0,0.0,1.28,0.0,0.0,0.84,0.0,0.36,64.32,0.88,0.0,0.16,0.0,0.08,13.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,1.2,0.0,1.0,85.6,1.0,0.0,0.2,0.0,0.2,23.0
Y,27,0,90,0,0,1,0,0,0,0,0,26,1,0,0,0,0,Sun,Premier League,Matchweek 30,Away,D 0-0,Arsenal,Manchester City,CB,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,84.6,0.0,18.0,1.0,0.0,0.0,Match Report,0.0,83.6923076923077,0.0,0.0,1.3076923076923077,0.0,0.0,0.8846153846153846,0.0,0.34615384615384615,64.23076923076923,0.8461538461538461,0.0,0.15384615384615385,0.0,0.11538461538461539,13.5,0.0,90.0,0.0,0.0,1.8,0.0,0.0,1.2,0.0,0.8,88.4,0.6,0.0,0.2,0.0,0.2,24.0
Y,28,0,90,0,0,2,0,0,0,0,0,69,1,0,0,0,0,Wed,Premier League,Matchweek 31,Home,W 2-0,Arsenal,Luton Town,CB,0.0,0.0,0.0,79.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,87.0,1.0,57.0,0.0,0.0,0.0,Match Report,0.0,83.92592592592592,0.0,0.0,1.2962962962962963,0.0,0.0,0.8518518518518519,0.0,0.3333333333333333,62.81481481481482,0.8518518518518519,0.0,0.14814814814814814,0.0,0.1111111111111111,14.0,0.0,90.0,0.0,0.0,1.6,0.0,0.0,0.8,0.0,0.4,79.6,0.8,0.0,0.0,0.0,0.2,25.0
Y,29,0,90,0,0,1,0,0,5,0,1,57,0,0,0,0,0,Sat,Premier League,Matchweek 32,Away,W 3-0,Arsenal,Brighton,CB,0.0,0.0,0.0,70.0,1.0,0.7,0.7,0.0,1.0,1.0,42.0,73.7,2.0,27.0,0.0,0.0,0.0,Match Report,0.0,84.14285714285714,0.0,0.0,1.3214285714285714,0.0,0.0,0.8214285714285714,0.0,0.32142857142857145,63.035714285714285,0.8571428571428571,0.0,0.14285714285714285,0.0,0.10714285714285714,14.5,0.0,90.0,0.0,0.0,1.6,0.0,0.0,0.6,0.0,0.2,75.4,0.8,0.0,0.0,0.0,0.2,26.0
Y,30,0,90,0,0,0,0,0,0,0,0,47,0,0,0,0,1,Sun,Premier League,Matchweek 33,Home,L 0-2,Arsenal,Aston Villa,CB,0.0,0.0,0.0,56.0,2.0,0.0,0.0,0.0,1.0,0.0,43.0,91.5,3.0,31.0,0.0,0.0,0.0,Match Report,0.0,84.34482758620689,0.0,0.0,1.3103448275862069,0.0,0.0,0.9655172413793104,0.0,0.3448275862068966,62.827586206896555,0.8275862068965517,0.0,0.13793103448275862,0.0,0.10344827586206896,15.0,0.0,90.0,0.0,0.0,1.4,0.0,0.0,1.4,0.0,0.2,71.8,0.4,0.0,0.0,0.0,0.2,27.0
Y,31,0,90,0,0,3,0,0,0,0,0,57,0,0,0,0,0,Sat,Premier League,Matchweek 34,Away,W 2-0,Arsenal,Wolves,CB,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,87.7,1.0,31.0,0.0,0.0,0.0,Match Report,0.0,84.53333333333333,0.0,0.0,1.2666666666666666,0.0,0.0,0.9333333333333333,0.0,0.3333333333333333,62.3,0.8,0.0,0.13333333333333333,0.0,0.13333333333333333,15.5,0.0,90.0,0.0,0.0,1.2,0.0,0.0,1.4,0.0,0.2,52.2,0.4,0.0,0.0,0.0,0.4,28.0
Y,32,0,90,0,0,3,0,0,0,0,0,47,2,0,0,0,0,Tue,Premier League,Matchweek 29,Home,W 5-0,Arsenal,Chelsea,CB,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,95.7,3.0,28.0,0.0,0.0,0.0,Match Report,0.0,84.70967741935483,0.0,0.0,1.3225806451612903,0.0,0.0,0.9032258064516129,0.0,0.3225806451612903,62.12903225806452,0.7741935483870968,0.0,0.12903225806451613,0.0,0.12903225806451613,16.0,0.0,90.0,0.0,0.0,1.4,0.0,0.0,1.0,0.0,0.2,51.2,0.4,0.0,0.0,0.0,0.2,29.0
Y,33,0,90,0,0,1,0,0,0,0,0,46,2,0,0,0,0,Sun,Premier League,Matchweek 35,Away,W 3-2,Arsenal,Tottenham,CB,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,87.0,3.0,18.0,0.0,0.0,0.0,Match Report,0.0,84.875,0.0,0.0,1.375,0.0,0.0,0.875,0.0,0.3125,61.65625,0.8125,0.0,0.125,0.0,0.125,16.5,0.0,90.0,0.0,0.0,1.8,0.0,0.0,1.0,0.0,0.2,55.4,0.6,0.0,0.0,0.0,0.2,30.0
Y,34,0,90,0,0,1,0,0,1,0,0,34,2,0,0,0,0,Sat,Premier League,Matchweek 36,Home,W 3-0,Arsenal,Bournemouth,CB,0.0,0.0,0.0,42.0,0.0,0.1,0.1,0.0,0.0,0.0,31.0,91.2,2.0,23.0,0.0,1.0,1.0,Match Report,0.0,85.03030303030303,0.0,0.0,1.3636363636363635,0.0,0.0,0.8484848484848485,0.0,0.30303030303030304,61.18181818181818,0.8484848484848485,0.0,0.12121212121212122,0.0,0.12121212121212122,17.0,0.0,90.0,0.0,0.0,1.6,0.0,0.0,1.0,0.0,0.2,50.8,0.8,0.0,0.0,0.0,0.2,31.0
Y,35,0,90,0,0,1,0,0,1,0,0,59,0,0,0,0,0,Sun,Premier League,Matchweek 37,Away,W 1-0,Arsenal,Manchester Utd,CB,0.0,0.0,0.0,65.0,2.0,0.2,0.2,0.0,1.0,0.0,55.0,93.2,1.0,44.0,0.0,0.0,0.0,Match Report,0.0,85.17647058823529,0.0,0.0,1.3529411764705883,0.0,0.0,0.8529411764705882,0.0,0.29411764705882354,60.38235294117647,0.8823529411764706,0.0,0.11764705882352941,0.0,0.11764705882352941,17.5,0.0,90.0,0.0,0.0,1.6,0.0,0.0,0.2,0.0,0.0,46.2,1.2,0.0,0.0,0.0,0.2,32.0
Y,36,0,58,0,0,1,0,0,1,0,0,45,1,0,0,0,0,Sun,Premier League,Matchweek 38,Home,W 2-1,Arsenal,Everton,CB,0.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,88.9,4.0,30.0,0.0,0.0,0.0,Match Report,0.0,85.31428571428572,0.0,0.0,1.3428571428571427,0.0,0.0,0.8571428571428571,0.0,0.2857142857142857,60.34285714285714,0.8571428571428571,0.0,0.11428571428571428,0.0,0.11428571428571428,18.0,0.0,90.0,0.0,0.0,1.8,0.0,0.0,0.4,0.0,0.0,48.6,1.2,0.0,0.0,0.0,0.0,33.0
Y,1,0,85,0,0,1,0,0,0,0,0,33,0,0,0,1,0,Sat,Premier League,Matchweek 1,Home,W 2-1,Arsenal,Nott'ham Forest,LW,0.0,0.0,0.0,47.0,1.0,0.0,0.0,0.2,3.0,1.0,31.0,93.9,3.0,35.0,3.0,4.0,2.0,Match Report,0.0,84.55555555555556,0.0,0.0,1.333333333333333,0.0,0.0,0.8611111111111112,0.0,0.2777777777777778,59.916666666666664,0.8611111111111112,0.0,0.1111111111111111,0.0,0.1111111111111111,18.5,0.0,83.6,0.0,0.0,1.4,0.0,0.0,0.6,0.0,0.0,46.2,1.4,0.0,0.0,0.0,0.0,34.0
Y,2,0,69,0,0,1,0,0,2,0,0,35,2,0,0,0,0,Mon,Premier League,Matchweek 2,Away,W 1-0,Arsenal,Crystal Palace,LW,0.0,0.0,0.0,42.0,0.0,0.1,0.1,0.0,2.0,1.0,23.0,65.7,2.0,27.0,4.0,1.0,0.0,Match Report,0.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0
Y,3,0,90,0,0,0,0,0,4,0,3,52,0,0,0,0,0,Sat,Premier League,Matchweek 3,Home,D 2-2,Arsenal,Fulham,LW,0.0,0.0,0.0,61.0,1.0,0.5,0.5,0.0,3.0,1.0,42.0,80.8,7.0,40.0,3.0,2.0,1.0,Match Report,0.0,77.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,0.5,0.0,1.5,0.0,77.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,0.5,0.0,1.5
Y,4,0,89,0,0,0,0,0,3,0,0,46,0,0,0,1,0,Sun,Premier League,Matchweek 4,Home,W 3-1,Arsenal,Manchester Utd,LW,0.0,0.0,0.0,58.0,1.0,0.1,0.1,0.2,4.0,1.0,31.0,67.4,2.0,36.0,7.0,9.0,5.0,Match Report,0.0,81.33333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,2.0,0.0,1.0,40.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,2.0,0.0,81.33333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,2.0,0.0,1.0,40.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,2.0
Y,5,0,23,0,0,0,0,0,0,0,0,9,0,0,0,0,0,Sun,Premier League,Matchweek 5,Away,W 1-0,Arsenal,Everton,LW,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,66.7,0.0,6.0,1.0,0.0,0.0,Match Report,0.0,83.25,0.0,0.0,0.5,0.0,0.0,2.25,0.0,0.75,41.5,0.5,0.0,0.0,0.5,0.0,2.5,0.0,83.25,0.0,0.0,0.5,0.0,0.0,2.25,0.0,0.75,41.5,0.5,0.0,0.0,0.5,0.0,2.5
N,6,0,45,0,0,0,0,0,2,0,2,9,0,0,1,0,0,Sun,Premier League,Matchweek 8,Home,W 1-0,Arsenal,Manchester City,LW,0.0,0.0,0.0,15.0,0.0,0.1,0.1,0.0,2.0,0.0,6.0,66.7,1.0,13.0,0.0,2.0,1.0,Match Report,0.0,71.2,0.0,0.0,0.4,0.0,0.0,1.8,0.0,0.6,35.0,0.4,0.0,0.0,0.4,0.0,3.0,0.0,71.2,0.0,0.0,0.4,0.0,0.0,1.8,0.0,0.6,35.0,0.4,0.0,0.0,0.4,0.0,3.0
Y,7,0,77,0,0,1,0,0,1,0,0,40,1,0,0,0,0,Sat,Premier League,Matchweek 9,Away,D 2-2,Arsenal,Chelsea,LW,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.2,4.0,0.0,34.0,85.0,3.0,27.0,5.0,4.0,1.0,Match Report,0.0,66.83333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.8333333333333333,0.0,0.8333333333333334,30.666666666666668,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,3.5,0.0,63.2,0.0,0.0,0.2,0.0,0.0,2.2,0.0,1.0,30.2,0.4,0.0,0.2,0.2,0.0,4.0
Y,8,0,65,0,0,1,0,0,1,0,1,43,0,0,0,0,0,Sat,Premier League,Matchweek 10,Home,W 5-0,Arsenal,Sheffield Utd,LW,0.0,0.0,0.0,48.0,0.0,0.1,0.1,0.5,6.0,1.0,37.0,86.0,3.0,41.0,8.0,4.0,3.0,Match Report,0.0,68.28571428571429,0.0,0.0,0.42857142857142855,0.0,0.0,1.7142857142857142,0.0,0.7142857142857143,32.0,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,0.0,4.0,0.0,64.8,0.0,0.0,0.2,0.0,0.0,2.0,0.0,1.0,31.2,0.2,0.0,0.2,0.2,0.0,5.0
Y,9,0,90,0,0,1,0,0,3,0,1,55,0,0,0,0,0,Sat,Premier League,Matchweek 11,Away,L 0-1,Arsenal,Newcastle Utd,LW,0.0,0.0,0.0,69.0,2.0,0.1,0.1,0.3,5.0,0.0,44.0,80.0,4.0,41.0,4.0,7.0,3.0,Match Report,0.0,67.875,0.0,0.0,0.5,0.0,0.0,1.625,0.0,0.75,33.375,0.375,0.0,0.125,0.25,0.0,4.5,0.0,59.8,0.0,0.0,0.4,0.0,0.0,1.4,0.0,0.6,29.4,0.2,0.0,0.2,0.2,0.0,6.0
Y,10,0,88,0,0,2,0,0,1,0,1,51,0,0,0,0,0,Sat,Premier League,Matchweek 12,Home,W 3-1,Arsenal,Burnley,LW,0.0,0.0,0.0,64.0,0.0,0.1,0.1,0.2,5.0,1.0,41.0,80.4,3.0,51.0,7.0,6.0,2.0,Match Report,0.0,70.33333333333333,0.0,0.0,0.5555555555555556,0.0,0.0,1.7777777777777777,0.0,0.7777777777777778,35.77777777777778,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,0.0,5.0,0.0,60.0,0.0,0.0,0.6,0.0,0.0,1.4,0.0,0.8,31.2,0.2,0.0,0.2,0.0,0.0,7.0
Y,11,0,78,0,0,0,0,0,1,0,0,35,0,0,0,0,1,Sat,Premier League,Matchweek 13,Away,W 1-0,Arsenal,Brentford,LW,0.0,0.0,0.0,46.0,0.0,0.1,0.1,0.1,3.0,0.0,24.0,68.6,1.0,40.0,7.0,3.0,2.0,Match Report,0.0,72.1,0.0,0.0,0.7,0.0,0.0,1.7,0.0,0.8,37.3,0.3,0.0,0.1,0.2,0.0,5.5,0.0,73.0,0.0,0.0,1.0,0.0,0.0,1.6,0.0,1.0,39.6,0.2,0.0,0.2,0.0,0.0,8.0
Y,12,0,77,0,0,0,0,0,2,0,0,30,0,0,0,0,0,Sat,Premier League,Matchweek 14,Home,W 2-1,Arsenal,Wolves,LW,0.0,0.0,0.0,37.0,1.0,0.1,0.1,0.0,3.0,0.0,27.0,90.0,2.0,29.0,8.0,3.0,0.0,Match Report,0.0,72.63636363636364,0.0,0.0,0.6363636363636364,0.0,0.0,1.6363636363636365,0.0,0.7272727272727273,37.09090909090909,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,6.0,0.0,79.6,0.0,0.0,1.0,0.0,0.0,1.4,0.0,0.6,44.8,0.2,0.0,0.0,0.0,0.2,9.0
Y,13,0,63,0,0,1,0,0,2,0,2,20,0,0,1,0,0,Tue,Premier League,Matchweek 15,Away,W 4-3,Arsenal,Luton Town,LW,0.0,0.0,0.0,31.0,1.0,0.2,0.2,0.0,0.0,0.0,13.0,65.0,2.0,16.0,2.0,4.0,0.0,Match Report,0.0,73.0,0.0,0.0,0.5833333333333334,0.0,0.0,1.6666666666666667,0.0,0.6666666666666666,36.5,0.25,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,6.5,0.0,79.6,0.0,0.0,0.8,0.0,0.0,1.6,0.0,0.6,42.8,0.0,0.0,0.0,0.0,0.2,10.0
Y,14,0,69,0,0,0,0,0,1,0,0,28,0,0,0,0,0,Sat,Premier League,Matchweek 16,Away,L 0-1,Arsenal,Aston Villa,LW,0.0,0.0,0.0,45.0,2.0,0.2,0.2,0.3,2.0,0.0,20.0,71.4,1.0,25.0,3.0,6.0,0.0,Match Report,0.0,72.23076923076923,0.0,0.0,0.6153846153846154,0.0,0.0,1.6923076923076923,0.0,0.7692307692307693,35.23076923076923,0.23076923076923078,0.0,0.15384615384615385,0.15384615384615385,0.07692307692307693,7.0,0.0,79.2,0.0,0.0,0.8,0.0,0.0,1.8,0.0,0.8,38.2,0.0,0.0,0.2,0.0,0.2,11.0
Y,15,0,81,0,0,3,0,0,4,0,0,52,0,0,0,0,0,Sun,Premier League,Matchweek 17,Home,W 2-0,Arsenal,Brighton,LW,0.0,0.0,0.0,64.0,1.0,0.2,0.2,0.4,11.0,0.0,39.0,75.0,7.0,43.0,8.0,8.0,3.0,Match Report,0.0,72.0,0.0,0.0,0.5714285714285714,0.0,0.0,1.6428571428571428,0.0,0.7142857142857143,34.714285714285715,0.21428571428571427,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,7.5,0.0,75.0,0.0,0.0,0.6,0.0,0.0,1.4,0.0,0.6,32.8,0.0,0.0,0.2,0.0,0.2,12.0
Y,16,0,67,0,0,0,0,0,1,0,0,14,0,0,0,0,0,Sat,Premier League,Matchweek 18,Away,D 1-1,Arsenal,Liverpool,LW,0.0,0.0,0.0,29.0,1.0,0.1,0.1,0.0,1.0,0.0,11.0,78.6,1.0,21.0,2.0,7.0,2.0,Match Report,0.0,72.6,0.0,0.0,0.7333333333333333,0.0,0.0,1.8,0.0,0.6666666666666666,35.86666666666667,0.2,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,8.0,0.0,73.6,0.0,0.0,0.8,0.0,0.0,2.0,0.0,0.4,33.0,0.0,0.0,0.2,0.0,0.2,13.0
Y,17,0,63,0,0,1,0,0,1,0,0,34,1,0,0,0,0,Thu,Premier League,Matchweek 19,Home,L 0-2,Arsenal,West Ham,LW,0.0,0.0,0.0,43.0,0.0,0.1,0.1,0.1,2.0,0.0,25.0,73.5,3.0,32.0,6.0,3.0,2.0,Match Report,0.0,72.25,0.0,0.0,0.6875,0.0,0.0,1.75,0.0,0.625,34.5,0.1875,0.0,0.125,0.125,0.0625,8.5,0.0,71.4,0.0,0.0,0.8,0.0,0.0,2.0,0.0,0.4,28.8,0.0,0.0,0.2,0.0,0.0,14.0
Y,18,0,66,0,0,1,0,0,4,0,1,31,0,0,0,0,0,Sun,Premier League,Matchweek 20,Away,L 1-2,Arsenal,Fulham,LW,0.0,0.0,0.0,39.0,2.0,0.3,0.3,0.0,3.0,1.0,21.0,67.7,0.0,31.0,2.0,0.0,0.0,Match Report,0.0,71.70588235294117,0.0,0.0,0.7058823529411765,0.0,0.0,1.7058823529411764,0.0,0.5882352941176471,34.470588235294116,0.23529411764705882,0.0,0.11764705882352941,0.11764705882352941,0.058823529411764705,9.0,0.0,68.6,0.0,0.0,1.0,0.0,0.0,1.8,0.0,0.4,29.6,0.2,0.0,0.2,0.0,0.0,15.0
